id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT
a0000070,2000070,    70 Panopaea,70,Panopaea,0,N,N,8.11,0.14,127910.00,740.00,0,0,0,158819.15,0,0.0675,15.797,0,0.74,0.39,0,Ch,C,0,8570.38,JPL 26,2457200.5,57200,20150627,J2000,0.182130909,2.614482364,2.138304313,11.59126333,47.73608696,255.4033084,104.2406385,3.090660415,0.233144674,2456753.393,20140405.89,1544.105614,4.227530769,1.15805,450.6783185,3.356,3.54E-08,7.91E-09,9.23E-08,0.00000343,0.000022026,0.000023765,0.000011503,9.36E-09,1.06E-09,0.00004854,0.00000701,MBA,Otto Matic,54386,1866-09-19,42231,1358,0,0,0,0.56,0,0,0,0,0
a0000071,2000071,    71 Niobe,71,Niobe,0,N,N,7.3,0.4,82050.00,2620.00,0,0,0,87791.90,0,0.3052,35.864,0,0.803,0.439,0,Xe,S,0,2123.00,JPL 65,2457200.5,57200,20150627,J2000,0.173596703,2.756734771,2.278174703,23.26604397,316.037796,266.6669769,322.8524503,3.235294839,0.215333499,2457373.012,20151216.51,1671.825338,4.577208317,1.40891,548.3055047,3.205,0.000000034,9.12E-09,9.45E-08,0.00000383,0.00000989,0.000014508,0.0000126,1.07E-08,1.07E-09,0.000058749,0.0000083,MBA,Otto Matic,55257,1864-01-14,42123,1633,0,0,0,0.55,0,0,0,0,0
a0000073,2000073,    73 Klytia,73,Klytia,0,N,N,8.9,0,44590.00,940.00,0,0,0,45341.42,0,0.2247,8.297,0,0,0,0,0,S,0,2117.70,JPL 20,2457200.5,57200,20150627,J2000,0.043856373,2.664239184,2.547395316,2.370952664,7.035160554,53.01822771,198.7907546,2.781083053,0.226644016,2457911.788,20170607.29,1588.394022,4.348785824,1.5607,607.377619,3.382,4.21E-08,9.94E-09,0.000000112,0.00000495,0.00010745,0.00011814,0.00005072,1.04E-08,1.27E-09,0.00022398,0.00000889,MBA,Otto Matic,55133,1864-10-02,42261,1707,0,0,0,0.57,0,0,0,0,0
a0000075,2000075,    75 Eurydike,75,Eurydike,0,N,N,8.96,0.23,68593.00,1970.00,0,0,0,60159.29,0,0.1473,5.357,0,0.71,0.266,0,Xk,M,0,2313.43,JPL 56,2457200.5,57200,20150627,J2000,0.30566622,2.672342674,1.855497791,5.001076745,359.4216543,339.4244874,5.899930621,3.489187557,0.2256139,2457174.349,20150531.85,1595.646365,4.368641657,0.847783,329.9317101,3.307,3.82E-08,6.32E-09,0.000000102,0.00000481,0.000041908,0.000042354,0.0000075,8.25E-09,8.00E-10,0.000033189,0.00000566,MBA,Otto Matic,55377,1864-02-02,42262,2069,0,0,0,0.56,0,0,0,0,0
a0000076,2000076,    76 Freia,76,Freia,0,N,N,7.9,0,145420.00,1290.00,0,0,0,140306.78,0,0.0362,9.973,0,0.704,0.298,0,X,P,0,7812.16,JPL 34,2457200.5,57200,20150627,J2000,0.165908069,3.414698486,2.848172454,2.119812498,204.3090767,253.0048013,64.4819365,3.981224519,0.156198022,2456787.678,20140510.18,2304.766697,6.310107315,1.86654,726.4013718,3.12,0.000000034,1.24E-08,0.000000117,0.00000366,0.00011339,0.00011384,0.000011898,1.45E-08,8.53E-10,0.000075101,0.000012582,OMB,Otto Matic,55252,1864-04-23,42218,1977,0,0,0,0.63,0,0,0,0,0
a0000077,2000077,    77 Frigga,77,Frigga,0,N,N,8.52,0.16,61390.00,180.00,0,0,0,68433.26,0,0.144,9.012,0,0.746,0.249,0,Xe,MU,0,1589.75,JPL 58,2457200.5,57200,20150627,J2000,0.130555513,2.669345205,2.320847474,2.429226215,1.279046674,60.84521371,327.9993564,3.017842937,0.225994028,2457342.1,20151115.6,1592.962451,4.3612935,1.33539,519.6937263,3.368,3.43E-08,7.11E-09,9.15E-08,0.00000353,0.000093495,0.000094549,0.000013476,8.03E-09,9.02E-10,0.000059828,0.00000636,MBA,Otto Matic,49732,1879-07-18,42262,1848,0,0,0,0.57,0,0,0,0,0
a0000079,2000079,    79 Eurynome,79,Eurynome,0,N,N,7.96,0.25,72615.00,1726.00,0,0,0,73206.53,0,0.2618,5.978,0,0.874,0.421,0,S,S,0,686.83,JPL 94,2457200.5,57200,20150627,J2000,0.191391822,2.444512515,1.976652811,4.617240671,206.6288916,200.844976,228.2249258,2.91237222,0.257878821,2457711.496,20161119,1396.00452,3.822052074,0.98748,384.2975916,3.47,2.62E-08,4.18E-09,6.44E-08,0.00000364,0.000050643,0.000051573,0.000010836,4.99E-09,6.62E-10,0.000042477,0.00000358,MBA,Otto Matic,55496,1863-10-05,42261,1659,0,0,0,0.61,0,0,0,0,0
a0000080,2000080,    80 Sappho,80,Sappho,0,N,N,7.98,0,79000.00,9125.00,0,0,0,77286.58,0,0.1848,14.03,0,0.901,0.523,0,S,S,0,2085.19,JPL 22,2457200.5,57200,20150627,J2000,0.199983777,2.295522884,1.836455547,8.664746319,218.7741494,139.1341485,61.22025211,2.754590221,0.283388116,2456984.47,20141122.97,1270.342614,3.478008526,0.843709,328.3462315,3.553,2.26E-08,3.59E-09,5.16E-08,0.0000035,0.000018608,0.000020088,0.000008541,4.30E-09,6.64E-10,0.00002996,0.00000298,MBA,Otto Matic,54775,1865-10-08,42274,1694,0,0,0,0.62,0,0,0,0,0
a0000082,2000082,    82 Alkmene,82,Alkmene,0,N,N,8.4,0.28,57620.00,710.00,0,0,0,67199.90,0,0.2075,12.999,0,0.814,0.38,0,Sq,S,0,2899.89,JPL 89,2457200.5,57200,20150627,J2000,0.218652405,2.765255856,2.160626014,2.828881716,25.50228328,111.3178087,235.3779976,3.369885699,0.214338947,2457781.925,20170128.42,1679.582759,4.59844698,1.17683,457.9869311,3.303,3.55E-08,5.60E-09,9.77E-08,0.00000312,0.000085865,0.000086349,0.00000847,6.82E-09,6.51E-10,0.000040371,0.0000051,MBA,Otto Matic,55079,1864-12-05,42271,1880,0,0,0,0.6,0,0,0,0,0
a0000084,2000084,    84 Klio,84,Klio,0,N,N,9.32,0,79000.00,4867.00,0,0,0,67043.64,0,0.0527,23.562,0,0.733,0.445,0,Ch,G,0,4855.51,JPL 61,2457200.5,57200,20150627,J2000,0.236458665,2.361728051,1.803276989,9.331193974,327.5970429,14.65346626,87.92197619,2.920179112,0.271555899,2456876.729,20140807.23,1325.693902,3.629552093,0.796281,309.8886768,3.495,0.000000046,3.54E-09,0.000000109,0.00000563,0.000026474,0.000027701,0.00000885,4.38E-09,6.10E-10,0.000032332,0.00000298,MBA,Otto Matic,54812,1865-08-30,42272,1434,0,0,0,0.55,0,0,0,0,0
a0000086,2000086,    86 Semele,86,Semele,0,N,N,8.54,0,109930.00,610.00,0,0,0,111761.80,0,0.0466,16.634,0,0.703,0.321,0,0,C,0,5245.53,JPL 76,2457200.5,57200,20150627,J2000,0.210617348,3.115745314,2.459515299,4.815648488,86.32303755,308.8192648,100.0601106,3.771975328,0.17920955,2456642.159,20131215.66,2008.821522,5.499853585,1.47036,572.2200012,3.178,4.29E-08,1.35E-08,0.000000133,0.00000387,0.000059558,0.000060065,0.00000928,1.63E-08,1.16E-09,0.00005024,0.000013042,MBA,Otto Matic,52361,1871-12-29,42133,1632,0,0,0,0.56,0,0,0,0,0
a0000087,2000087,    87 Sylvia,87,Sylvia,0,N,N,6.94,0,253050.00,2950.00,0,0,0,273600.73,0,0.0435,5.184,0,0.71,0.251,0,X,P,0,4793.69,JPL 73,2457200.5,57200,20150627,J2000,0.091980853,3.479497508,3.159450359,10.87780223,73.05831328,263.6732915,240.2248913,3.799544658,0.151855064,2457989.246,20170823.75,2370.68156,6.490572375,2.17548,846.6315516,3.095,3.31E-08,1.48E-08,0.000000116,0.00000406,0.000020453,0.000034064,0.000030033,1.62E-08,9.69E-10,0.0002002,0.000015123,OMB,Davide Farnocchia,43267,1894-11-02,41383,2348,0,0,0,0.48,0,0,0,0,0
a0000089,2000089,    89 Julia,89,Julia,0,N,N,6.6,0.15,145480.00,1270.00,0,0,0,161898.60,0,0.1764,11.387,0,0.859,0.442,0,K,S,0,2715.26,JPL 90,2457200.5,57200,20150627,J2000,0.183304859,2.552396291,2.084529648,16.1341042,311.5984312,45.29430463,158.7662741,3.020262934,0.241702931,2456543.635,20130908.13,1489.43167,4.077841671,1.10642,430.5854714,3.361,3.63E-08,4.55E-09,9.36E-08,0.00000306,0.000015419,0.000017535,0.00000822,5.38E-09,6.46E-10,0.000034018,0.00000398,MBA,Otto Matic,54349,1866-08-07,42151,1723,0,0,0,0.61,0,0,0,0,0
a0000090,2000090,    90 Antiope,90,Antiope,0,N,N,8.27,0,118713.00,2032.00,0,0,0,122335.65,0,0.0603,16.509,0,0.688,0.317,0,C,C,0,1304.29,JPL 83,2457200.5,57200,20150627,J2000,0.165076229,3.149310431,2.629434142,2.207079652,69.97668924,244.8000565,258.4013654,3.669186721,0.176352194,2457776.612,20170123.11,2041.36956,5.588965256,1.61647,629.0816299,3.186,3.33E-08,1.09E-08,0.000000106,0.00000356,0.000097709,0.000098249,0.000011018,1.27E-08,9.13E-10,0.000062844,0.000010565,MBA,Otto Matic,54379,1866-10-01,42236,3005,0,0,0,0.46,0,0,0,0,0
a0000091,2000091,    91 Aegina,91,Aegina,0,N,N,8.84,0,103340.00,3340.00,0,0,0,102102.88,0,0.0426,6.025,0,0.724,0.317,0,Ch,CP,0,930.33,JPL 99,2457200.5,57200,20150627,J2000,0.106600344,2.589978528,2.313885926,2.106676176,10.66212114,72.753008,197.2684031,2.86607113,0.236461167,2457888.696,20170515.2,1522.448716,4.168237416,1.3315,518.179855,3.411,4.17E-08,6.50E-09,0.000000108,0.00000328,0.00011953,0.000121,0.000015506,7.19E-09,8.90E-10,0.000066371,0.00000573,MBA,Otto Matic,54353,1866-11-10,42250,1682,0,0,0,0.6,0,0,0,0,0
a0000094,2000094,    94 Aurora,94,Aurora,0,N,N,7.57,0,187500.00,7256.00,0,0,0,160066.43,0,0.0395,7.22,0,0.663,0.301,0,C,CP,0,1983.50,JPL 75,2457200.5,57200,20150627,J2000,0.09036808,3.161794521,2.876069222,7.967768315,2.620130916,61.04687652,62.52927112,3.447519821,0.175308757,2456843.819,20140705.32,2053.519782,5.62223075,1.89982,739.3529494,3.183,2.53E-08,1.17E-08,0.000000083,0.00000326,0.000023782,0.000030283,0.000018245,1.27E-08,9.71E-10,0.00010377,0.000011369,MBA,Otto Matic,52124,1872-07-26,42106,1776,0,0,0,0.55,0,0,0,0,0
a0000095,2000095,    95 Arethusa,95,Arethusa,0,N,N,8,0,147970.00,5150.00,0,0,0,137216.64,0,0.0698,8.705,0,0.711,0.374,0,Ch,C,0,2830.67,JPL 19,2457200.5,57200,20150627,J2000,0.152492825,3.064116936,2.596861089,12.99636603,243.0395299,154.2873568,176.5721903,3.531372783,0.183757922,2456239.604,20121108.1,1959.099211,5.363721317,1.61225,627.4393325,3.176,3.86E-08,1.02E-08,0.000000118,0.00000463,0.000022722,0.000027574,0.00001532,1.17E-08,9.14E-10,0.000081924,0.000009742,MBA,Otto Matic,52205,1872-09-23,42246,1381,0,0,0,0.57,0,0,0,0,0
a0000097,2000097,    97 Klotho,97,Klotho,0,N,N,7.63,0,100720.00,640.00,0,0,0,110407.95,0,0.2285,35.15,0,0.716,0.226,0,0,M,0,1122.49,JPL 72,2457200.5,57200,20150627,J2000,0.25445828,2.670185422,1.990734633,11.78391819,159.7066153,268.5861911,354.8316306,3.349636211,0.225887367,2457223.38,20150719.88,1593.714624,4.363352837,1.04554,406.8928018,3.305,2.59E-08,5.96E-09,6.88E-08,0.00000347,0.000016657,0.000017541,0.00000714,7.48E-09,7.56E-10,0.000031631,0.00000534,MBA,Otto Matic,53021,1870-07-23,42269,1766,0,0,0,0.58,0,0,0,0,0
a0000099,2000099,    99 Dike,99,Dike,0,N,N,9.43,0,67350.00,420.00,0,0,0,70226.65,0,0.0627,18.127,0,0.703,0.322,0,Xk,C,0,2544.55,JPL 74,2457200.5,57200,20150627,J2000,0.195429321,2.666390637,2.145299726,13.84403006,41.55870498,195.3349554,287.6834401,3.187481549,0.22636976,2457519.962,20160511.46,1590.318424,4.35405455,1.13738,442.6341746,3.315,4.77E-08,0.000000013,0.000000128,0.00000534,0.000019759,0.000022668,0.000014825,1.56E-08,1.66E-09,0.000066976,0.000011658,MBA,Otto Matic,36623,5499,42122,1339,0,0,0,0.52,0,0,0,0,0
a0000100,2000100,   100 Hekate,100,Hekate,0,N,N,7.67,0,91421.00,1854.00,0,0,0,80408.97,0,0.1922,27.066,0,0.838,0.363,0,S,S,0,1151.84,JPL 18,2457200.5,57200,20150627,J2000,0.16835985,3.089746363,2.56955713,6.429906652,127.2034255,184.8007575,352.0034258,3.609935596,0.181476264,2457244.564,20150810.06,1983.730503,5.431158119,1.55523,605.2488591,3.194,4.49E-08,1.32E-08,0.000000141,0.00000521,0.000040359,0.000042544,0.00001668,1.55E-08,1.17E-09,0.000091998,0.000012752,MBA,Otto Matic,52822,1871-01-15,42246,1620,0,0,0,0.6,0,0,0,0,0
a0000102,2000102,   102 Miriam,102,Miriam,0,N,N,9.26,0,85859.00,2212.00,0,0,0,81305.79,0,0.0507,23.613,0,0.726,0.371,0,C,P,0,2438.24,JPL 72,2457200.5,57200,20150627,J2000,0.252979376,2.660804322,1.987675705,5.17808051,210.862649,147.2834926,293.0563588,3.333932939,0.227083023,2457495.298,20160416.8,1585.323264,4.340378547,0.986643,383.9718563,3.334,2.79E-08,7.40E-09,7.28E-08,0.00000333,0.000037467,0.000038064,0.00000899,9.27E-09,9.47E-10,0.000040421,0.000006609,MBA,Otto Matic,53198,1870-01-28,42270,1815,0,0,0,0.53,0,0,0,0,0
a0000103,2000103,   103 Hera,103,Hera,0,N,N,7.66,0,84712.00,1023.00,0,0,0,79150.82,0,0.1833,23.74,0,0.853,0.441,0,S,S,0,1659.64,JPL 90,2457200.5,57200,20150627,J2000,0.081272572,2.701808529,2.482225601,5.419510416,136.1880641,188.5531315,44.34538843,2.921391457,0.221933173,2457000.686,20141209.19,1622.109917,4.441094912,1.46997,572.0682249,3.356,2.97E-08,7.83E-09,8.08E-08,0.00000376,0.000038605,0.00004331,0.000020781,8.47E-09,9.65E-10,0.000093397,0.00000705,MBA,Otto Matic,52728,1871-04-04,42231,1521,0,0,0,0.59,0,0,0,0,0
a0000104,2000104,   104 Klymene,104,Klymene,0,N,N,8.27,0,125843.00,2618.00,0,0,0,127139.72,0,0.0568,8.984,0,0.688,0.34,0,Ch,C,0,5878.88,JPL 76,2457200.5,57200,20150627,J2000,0.156115897,3.150030053,2.658260287,2.7887936,41.76331169,31.96843763,31.29498459,3.641799819,0.176291766,2457022.982,20141231.48,2042.069283,5.590880994,1.67418,651.5406306,3.187,0.000000037,1.19E-08,0.000000118,0.000004714,0.000082689,0.000083713,0.000012342,1.37E-08,9.97E-10,0.000069855,0.000011549,MBA,Otto Matic,47303,1885-09-16,42085,1665,0,0,0,0.55,0,0,0,0,0
a0000105,2000105,   105 Artemis,105,Artemis,0,N,N,8.57,0.1,119000.00,17337.00,0,0,0,119951.68,0,0.0465,37.15506,0,0.693,0.317,0,Ch,C,0,4117.18,JPL 91,2457200.5,57200,20150627,J2000,0.177682073,2.37328188,1.951592235,21.44384176,188.2626142,57.12804763,148.9952292,2.794971524,0.269575295,2456647.796,20131221.3,1335.433947,3.656218883,1.01041,393.2212597,3.43,2.79E-08,5.77E-09,6.64E-08,0.00000439,0.000012177,0.000018345,0.00001439,6.80E-09,9.84E-10,0.000052634,0.00000487,MBA,Otto Matic,36609,5650,42259,1440,2,0,0,0.52,0,0,0,0,0
a0000107,2000107,   107 Camilla,107,Camilla,0,N,N,7.08,0.08,219374.00,5938.00,0,0,0,226994.31,0,0.0525,4.844,0,0.705,0.298,0,X,C,0,15891.82,JPL 84,2457200.5,57200,20150627,J2000,0.06650784,3.487938043,3.255962818,10.00274014,172.6171714,306.79801,114.6902862,3.719913268,0.151304182,2456442.489,20130529.99,2379.312957,6.514203853,2.28445,889.0394065,3.101,0.000000025,1.59E-08,8.78E-08,0.00000338,0.000019078,0.000032086,0.000025459,0.000000017,1.04E-09,0.00016862,0.000016305,OMB,Otto Matic,53568,1868-12-05,42221,2042,0,0,0,0.57,0,0,0,0,0
a0000108,2000108,   108 Hecuba,108,Hecuba,0,N,N,8.09,0,75498.00,1891.00,0,0,0,77289.57,0,0.2431,14.256,0,0.855,0.502,0,Sl,S,0,2698.16,JPL 31,2457200.5,57200,20150627,J2000,0.055467809,3.238739152,3.059093386,4.220616055,350.0145068,204.3838015,99.2917701,3.418384917,0.169098641,2456613.317,20131116.82,2128.934911,5.828706123,2.05904,801.3165968,3.178,3.27E-08,1.62E-08,0.000000108,0.00000452,0.000042979,0.000052244,0.000030273,1.71E-08,1.27E-09,0.00018079,0.000016012,OMB,Otto Matic,49500,1880-01-26,42222,1659,0,0,0,0.6,0,0,0,0,0
a0000109,2000109,   109 Felicitas,109,Felicitas,0,N,N,8.75,0.04,89000.00,6165.00,0,0,0,80135.57,0,0.0699,13.191,0,0.696,0.408,0,Ch,GC,0,1032.52,JPL 15,2457200.5,57200,20150627,J2000,0.296921341,2.697465462,1.8965304,7.881103904,3.162170749,56.3782813,301.7005086,3.498400524,0.222469375,2457462.556,20160315.06,1618.200257,4.430390849,0.921998,358.8139617,3.291,4.63E-08,6.98E-09,0.000000124,0.00000557,0.00003656,0.000037619,0.00000773,9.05E-09,8.63E-10,0.000035288,0.00000628,MBA,Otto Matic,53296,1869-10-10,42258,1143,0,0,0,0.55,0,0,0,0,0
a0000110,2000110,   110 Lydia,110,Lydia,0,N,N,7.8,0.2,88200.00,2710.00,0,0,0,90698.59,0,0.1808,10.927,0,0.705,0.298,0,X,M,0,2158.54,JPL 69,2457200.5,57200,20150627,J2000,0.08086548,2.731793517,2.510885723,5.965065121,56.87583027,283.6544624,260.8843701,2.95270131,0.21828921,2457654.556,20160923.06,1649.18825,4.515231348,1.51092,588.0047364,3.341,2.99E-08,1.05E-08,8.06E-08,0.00000395,0.000034092,0.000042149,0.000025364,1.13E-08,1.25E-09,0.00011702,0.00000947,MBA,Otto Matic,53051,1870-06-26,42272,1731,0,0,0,0.45,0,0,0,0,0
a0000111,2000111,   111 Ate,111,Ate,0,N,N,8.02,0,135000.00,18583.00,0,0,0,139342.61,0,0.0605,22.072,0,0.69,0.389,0,Ch,C,0,7633.35,JPL 82,2457200.5,57200,20150627,J2000,0.103570298,2.593004398,2.32444616,4.932198068,305.7565133,166.4119082,96.20027686,2.861562636,0.236047385,2456792.954,20140515.45,1525.117509,4.175544172,1.34192,522.2350064,3.406,0.000000029,6.85E-09,7.62E-08,0.00000356,0.000034551,0.000036947,0.000013779,7.56E-09,9.35E-10,0.000057862,0.00000604,MBA,Otto Matic,52979,1870-08-15,42250,1771,0,0,0,0.61,0,0,0,0,0
a0000113,2000113,   113 Amalthea,113,Amalthea,0,N,N,8.74,0.35,50140.00,1270.00,0,0,0,49442.26,0,0.2649,9.95,0,0.925,0.521,0,S,S,0,3505.48,JPL 99,2457200.5,57200,20150627,J2000,0.086428637,2.376452224,2.171058697,5.042324689,123.4908184,79.03765965,118.9363124,2.58184575,0.269036028,2456758.417,20140410.92,1338.110746,3.663547559,1.17482,457.2046994,3.531,3.08E-08,4.14E-09,7.33E-08,0.00000349,0.000043993,0.000047772,0.00001882,4.50E-09,7.04E-10,0.000069788,0.0000035,MBA,Otto Matic,52786,1871-03-12,42266,1990,0,0,0,0.57,0,0,0,0,0
a0000114,2000114,   114 Kassandra,114,Kassandra,0,N,N,8.26,0,94180.00,950.00,0,0,0,99247.90,0,0.0884,10.7431,0,0.768,0.269,0,Xk,T,0,3590.86,JPL 98,2457200.5,57200,20150627,J2000,0.135464744,2.677725723,2.314988294,4.936423739,164.2249255,352.111781,107.1715802,3.040463153,0.224933913,2456724.042,20140307.54,1600.470092,4.3818483,1.32512,515.6969504,3.359,3.47E-08,8.10E-09,9.36E-08,0.00000374,0.00004128,0.000043007,0.000012172,9.20E-09,1.02E-09,0.000053608,0.00000726,MBA,Otto Matic,41288,977,42265,1544,0,0,0,0.58,0,0,0,0,0
a0000115,2000115,   115 Thyra,115,Thyra,0,N,N,7.51,0.12,55139.00,11189.00,0,0,0,103982.11,0,0.2747,7.241,0,0.851,0.431,0,S,S,0,13425.43,JPL 57,2457200.5,57200,20150627,J2000,0.19173281,2.379596771,1.923349995,11.60029379,308.9118161,96.78470419,1.190286995,2.835843548,0.268502923,2457196.067,20150622.57,1340.767528,3.670821433,0.973687,378.9297698,3.487,2.92E-08,3.62E-09,6.93E-08,0.000003567,0.000017613,0.000019911,0.00000906,4.32E-09,6.13E-10,0.00003374,0.00000306,MBA,Otto Matic,52113,1872-12-25,42247,1473,0,0,0,0.6,0,0,0,0,0
a0000117,2000117,   117 Lomia,117,Lomia,0,N,N,7.95,0,173274.00,3538.00,0,0,0,162576.81,0,0.0528,9.127,0,0.687,0.306,0,X,XC,0,1346.19,JPL 79,2457200.5,57200,20150627,J2000,0.028194034,2.991448736,2.90710773,14.90206966,348.7914294,52.90788817,240.8544727,3.075789742,0.190494187,2457825.955,20170313.45,1889.82145,5.174049144,1.92532,749.2767844,3.204,3.98E-08,1.19E-08,0.000000119,0.00000484,0.000016671,0.000086249,0.000084231,1.23E-08,1.14E-09,0.00044331,0.000011303,MBA,Otto Matic,44908,1892-10-10,42271,1470,0,0,0,0.51,0,0,0,0,0
a0000118,2000118,   118 Peitho,118,Peitho,0,N,N,9.14,0,40210.00,490.00,0,0,0,43121.16,0,0.224,7.8055,0,0.859,0.433,0,S,S,0,4425.20,JPL 45,2457200.5,57200,20150627,J2000,0.163116492,2.43739206,2.039813217,7.742449939,47.70513155,33.31549011,307.6246711,2.834970903,0.259009674,2457402.714,20160115.21,1389.909473,3.805364745,1.06058,412.7459186,3.473,4.04E-08,6.30E-09,9.92E-08,0.00000559,0.000037791,0.000041372,0.000016897,7.33E-09,0.000000001,0.000065436,0.00000539,MBA,Otto Matic,52402,1872-03-22,42258,1094,0,0,0,0.59,0,0,0,0,0
a0000119,2000119,   119 Althaea,119,Althaea,0,N,N,8.42,0,59340.00,1460.00,0,0,0,54844.17,0,0.2306,11.484,0,0.874,0.342,0,Sl,S,0,2930.60,JPL 58,2457200.5,57200,20150627,J2000,0.080845057,2.581254436,2.372572775,5.78288566,203.6779252,169.9106151,19.88772169,2.789936098,0.237660962,2457116.819,20150404.32,1514.762866,4.147194705,1.37354,534.5405618,3.413,3.63E-08,6.16E-09,0.000000094,0.00000427,0.000040203,0.00004701,0.000024316,6.66E-09,8.51E-10,0.00010224,0.00000542,MBA,Otto Matic,52387,1872-04-13,42265,1740,0,0,0,0.6,0,0,0,0,0
a0000120,2000120,   120 Lachesis,120,Lachesis,0,N,N,7.75,0,155130.00,1130.00,0,0,0,158872.90,0,0.0463,46.551,0,0.707,0.383,0,C,C,0,2503.41,JPL 109,2457200.5,57200,20150627,J2000,0.052689298,3.117957429,2.953674441,6.964381965,341.1961924,232.5664805,344.8206171,3.282240416,0.179018866,2457285.292,20150919.79,2010.961234,5.505711798,1.95492,760.7962164,3.203,3.97E-08,1.36E-08,0.000000123,0.0000045,0.000037607,0.000055193,0.000041122,1.43E-08,1.17E-09,0.00022979,0.000013173,MBA,Otto Matic,52348,1872-04-25,42238,1438,0,0,0,0.57,0,0,0,0,0
a0000121,2000121,   121 Hermione,121,Hermione,0,N,N,7.31,0,166240.00,8810.00,0,0,0,149247.79,0,0.0482,5.55128,0,0.739,0.425,0,Ch,C,0,5815.73,JPL 82,2457200.5,57200,20150627,J2000,0.133949211,3.449052724,2.987054833,7.596333903,73.13430648,298.349378,2.887480646,3.911050615,0.153870131,2457181.734,20150608.23,2339.635362,6.405572518,1.99778,777.4760426,3.108,2.47E-08,1.46E-08,8.66E-08,0.00000307,0.000022389,0.00002512,0.000012331,1.65E-08,9.77E-10,0.000080087,0.00001485,OMB,Otto Matic,52298,1872-06-07,42231,2033,0,0,0,0.53,0,0,0,0,0
a0000122,2000122,   122 Gerda,122,Gerda,0,N,N,7.87,0,92378.00,1177.00,0,0,0,78492.78,0,0.1883,10.685,0,0.776,0.41,0,L,ST,0,3010.19,JPL 20,2457200.5,57200,20150627,J2000,0.032754989,3.222956079,3.117388189,1.640012188,178.1498214,321.174787,95.92514532,3.328523969,0.170342295,2456637.368,20131210.87,2113.391749,5.786151265,2.13096,829.3057032,3.187,4.21E-08,1.64E-08,0.000000133,0.00000491,0.00015723,0.00017087,0.000068042,0.000000017,1.30E-09,0.00039798,0.000016159,OMB,Otto Matic,52258,1872-08-01,42246,1841,0,0,0,0.62,0,0,0,0,0
a0000125,2000125,   125 Liberatrix,125,Liberatrix,0,N,N,9.04,0.33,48420.00,530.00,0,0,0,54354.92,0,0.2253,3.968,0,0.705,0.239,0,X,M,0,2599.94,JPL 59,2457200.5,57200,20150627,J2000,0.078566014,2.745328097,2.529638611,4.660206439,169.0119445,108.7215685,221.9440699,2.961017584,0.216676939,2457837.651,20170325.15,1661.459691,4.548828723,1.51801,590.7639517,3.339,3.98E-08,1.01E-08,0.000000109,0.00000497,0.000055035,0.000061747,0.000029023,1.09E-08,1.19E-09,0.00013441,0.00000914,MBA,Otto Matic,52077,1872-10-01,42126,2200,0,0,0,0.51,0,0,0,0,0
a0000128,2000128,   128 Nemesis,128,Nemesis,0,N,N,7.49,0,188000.00,9002.00,0,0,0,192525.00,0,0.0504,77.81,0,0.685,0.392,0,C,C,0,6591.51,JPL 84,2457200.5,57200,20150627,J2000,0.12551122,2.752492306,2.407023639,6.242424055,76.32408237,303.7641604,129.3457542,3.097960972,0.215831537,2456601.21,20131104.71,1667.96755,4.56664627,1.41701,551.4577817,3.325,3.16E-08,7.85E-09,0.000000088,0.00000368,0.000035353,0.000037466,0.000012642,8.84E-09,9.23E-10,0.000058356,0.00000714,MBA,Otto Matic,52047,1872-11-26,42152,1529,0,0,0,0.6,0,0,0,0,0
a0000129,2000129,   129 Antigone,129,Antigone,0,N,N,7.07,0.33,129500.00,14772.00,0,0,0,134262.92,0,0.164,4.9572,0,0.717,0.245,0,X,M,0,6353.11,JPL 81,2457200.5,57200,20150627,J2000,0.211244415,2.869820976,2.263587322,12.26324557,135.7052256,111.0500204,16.31545616,3.47605463,0.202731795,2457120.022,20150407.52,1775.745142,4.861725235,1.28395,499.6748215,3.232,0.000000026,5.96E-09,7.51E-08,0.00000326,0.000015069,0.000016336,0.0000074,7.22E-09,6.31E-10,0.000036427,0.00000553,MBA,Otto Matic,41012,1251,42263,2207,0,0,0,0.58,0,0,0,0,0
a0000130,2000130,   130 Elektra,130,Elektra,0,N,N,7.12,0,198933.00,4108.00,0,0,0,203017.10,0,0.0755,5.225,0,0.753,0.483,0,Ch,G,0,8808.59,JPL 86,2457200.5,57200,20150627,J2000,0.208310155,3.12315661,2.472571373,22.86795817,145.4083868,235.7051763,58.11369809,3.773741847,0.178572028,2456875.064,20140805.56,2015.993235,5.519488665,1.53828,598.6524276,3.062,3.46E-08,1.27E-08,0.000000106,0.00000318,0.000011176,0.000014135,0.000010614,1.53E-08,1.09E-09,0.000058223,0.000012285,MBA,Otto Matic,44254,1893-12-02,42035,1698,0,0,0,0.52,0,0,0,0,0
